#profile_pic,#id_len,#num_in_id,#name_len,#num_in_name,#name==id,#itro_len,#url,#private,#post,#follower_counts,#follows_counts,#highlight,#account_tag,#hash_tag,#professional,#fake
1,10,0,2,0,0,0,0,1,2,138,197,0,0,0,0,0
1,6,1,6,1,1,0,0,0,3,181,160,0,0,0,0,0
1,12,0,3,0,0,0,0,1,53,253,291,0,0,0,0,0
1,10,0,10,0,1,29,0,1,341,25,25,0,0,0,0,0
1,12,0,2,0,0,103,0,0,462,915,659,1,2,0,1,0
0,7,0,3,0,0,0,0,1,3,118,110,0,0,0,0,0
1,8,0,3,0,0,0,0,0,34,883,301,0,0,0,1,0
1,10,0,25,0,0,25,0,1,89,354,456,0,0,0,0,0
1,12,1,3,0,0,0,0,0,20,205,281,0,0,0,0,0
1,8,1,2,0,0,0,0,1,2,520,496,0,0,0,0,0
1,12,0,3,0,0,0,0,1,0,150,159,0,0,0,0,0
1,9,0,3,0,0,28,0,0,31,202,274,1,0,0,0,0
1,7,0,8,0,0,16,1,0,45,548,540,1,1,0,1,0
1,11,0,3,0,0,0,0,0,5,224,194,0,0,0,0,0
1,12,1,3,0,0,20,0,0,2,154,148,1,0,0,0,0
1,9,0,9,0,1,20,0,0,120,192,157,1,1,0,0,0
1,8,0,3,0,0,2,0,0,0,59,74,0,0,0,0,0
1,13,0,9,0,0,0,0,1,85,205,226,0,1,0,0,0
1,9,0,9,0,1,0,0,1,100,225,218,0,0,0,0,0
0,7,1,2,0,0,0,0,1,0,126,163,0,0,0,0,0
1,7,0,2,0,0,6,0,0,0,338,440,0,0,0,0,0
1,9,4,3,0,0,0,0,0,76,239,351,0,0,0,0,0
1,7,0,8,0,0,12,0,0,91,218,353,1,0,0,0,0
1,10,0,2,0,0,8,0,0,0,140,89,1,0,0,0,0
1,10,0,3,0,0,0,0,1,85,112,164,0,0,0,0,0
1,15,3,3,0,0,14,0,1,23,421,366,0,0,0,0,0
1,9,0,9,0,1,0,0,0,107,807,362,1,0,0,0,0
1,8,2,3,0,0,0,0,0,3,14,18,0,0,0,0,0
1,11,0,3,0,0,0,0,0,10,189,210,1,0,0,0,0
1,13,3,5,0,0,6,0,0,20,584,558,1,2,0,0,0
0,10,4,3,0,0,0,0,1,0,88,108,0,0,0,0,0
1,17,1,3,0,0,35,0,0,35,522,268,1,1,1,1,0
1,9,0,2,0,0,0,0,0,0,191,255,0,0,0,0,0
1,11,0,3,0,0,5,0,1,0,148,196,0,0,0,0,0
0,11,0,3,0,0,4,0,0,2,252,229,0,1,0,0,0
1,11,0,7,0,0,9,0,0,49,258,244,1,0,0,0,0
1,9,0,3,0,0,0,1,0,1,372,531,0,0,0,0,0
1,11,0,3,0,0,10,0,1,78,536,436,0,1,0,0,0
1,9,0,2,0,0,8,0,0,125,1978,987,1,0,0,1,0
1,10,0,3,0,0,0,0,0,4,266,192,0,0,0,0,0
1,8,0,3,0,0,0,1,1,30,129,145,0,1,0,0,0
1,11,0,5,0,0,20,0,1,57,1253,301,0,0,0,0,0
1,7,1,2,0,0,1,0,0,36,79,54,1,0,0,0,0
1,8,3,13,0,0,0,0,1,27,258,264,0,0,0,0,0
1,11,1,25,0,0,126,1,0,210,864,878,1,0,0,1,0
1,8,2,16,0,0,0,0,1,2,232,245,0,0,0,0,0
1,8,0,3,0,0,2,0,1,21,77,89,0,0,0,0,0
0,11,1,3,0,0,0,0,0,0,61,62,0,0,0,0,0
0,7,0,3,0,0,0,0,1,27,203,330,0,0,0,0,0
1,13,0,5,0,0,4,0,1,30,208,221,0,0,0,0,0
1,9,0,2,0,0,0,0,1,5,244,162,0,0,0,0,0
0,10,0,3,0,0,0,0,0,0,68,68,0,0,0,0,0
1,10,4,4,0,0,0,0,1,65,299,255,0,0,0,0,0
1,11,2,3,0,0,3,0,0,3,329,325,1,1,0,1,0
1,9,5,3,0,0,75,0,1,108,439,514,0,0,4,0,0
1,14,0,7,0,0,16,0,1,35,172,170,0,0,0,0,0
1,6,0,2,0,0,0,0,0,24,698,298,1,0,0,0,0
1,8,0,13,0,0,54,0,0,23,99,71,1,0,0,0,0
1,11,0,18,0,0,0,0,1,396,304,527,0,0,0,0,0
1,12,0,3,0,0,0,0,0,0,343,332,0,0,0,0,0
0,12,0,3,0,0,0,0,1,44,295,258,0,0,0,0,0
1,9,4,3,0,0,0,0,0,1,138,166,1,0,0,0,0
0,11,4,11,4,1,0,0,1,0,10,11,0,0,0,0,0
1,7,1,3,0,0,9,0,0,18,158,142,1,0,0,0,0
1,11,0,3,0,0,0,0,1,86,155,379,0,0,0,0,0
1,10,0,3,0,0,0,0,0,9,135,149,0,0,0,0,0
1,8,3,3,0,0,0,0,0,0,120,227,1,0,0,0,0
1,7,0,7,0,0,20,0,1,11,348,333,0,0,0,0,0
1,10,0,2,0,0,30,0,1,26,72,93,0,2,0,0,0
1,12,4,4,0,0,16,0,0,2,24,1,0,0,0,0,0
1,13,0,13,0,1,75,0,0,16,115,177,0,1,0,0,0
1,7,4,3,0,0,0,0,0,46,103,91,1,0,0,0,0
1,11,1,3,0,0,1,0,0,87,117,145,1,0,0,0,0
1,7,0,7,0,1,0,0,0,10,170,450,0,0,0,0,0
1,8,0,3,0,0,0,1,0,18,242,177,1,0,0,0,0
1,11,1,2,0,0,0,0,1,0,218,245,0,0,0,0,0
1,5,1,3,0,0,0,0,0,0,92,136,0,0,0,0,0
1,8,2,3,0,0,0,0,0,1,81,142,0,0,0,0,0
1,8,0,8,0,1,0,0,0,3,478,173,0,0,0,0,0
1,9,0,3,0,0,15,0,1,47,4498,490,0,0,0,0,0
1,6,1,3,0,0,66,1,0,28,96,135,0,0,0,0,0
1,10,0,3,0,0,0,0,0,0,25,24,0,0,0,0,0
1,9,4,2,0,0,0,0,0,12,78000,0,0,0,0,0,0
1,19,0,14,0,0,37,1,0,34,2339000,34,0,0,0,0,0
1,15,0,16,0,0,10,1,0,516,4745000,422,1,1,0,0,0
1,7,0,7,0,1,16,0,0,44,79,44,1,0,0,0,0
1,8,0,6,0,0,23,0,0,57,16,34,0,0,0,0,0
1,8,5,8,5,1,0,0,1,1,31,22,0,0,0,0,0
1,17,0,18,0,0,128,1,0,351,20000,45,1,0,1,0,0
1,16,0,8,0,0,105,0,0,19,54,25,0,0,2,0,0
1,10,4,3,0,0,0,0,0,0,66,111,0,0,0,0,0
1,9,2,10,0,0,133,1,0,202,2730,200,0,0,0,1,0
1,9,0,14,0,0,58,0,0,519,534,887,1,1,0,0,0
0,7,2,3,0,0,0,0,1,0,54,42,0,0,0,0,0
0,8,0,2,0,0,0,0,0,1,78,101,1,1,0,0,0
1,8,0,4,0,0,21,1,0,1,8,5,0,0,0,1,0
1,10,0,2,0,0,15,0,0,7,19,2,0,1,0,0,0
1,9,2,3,0,0,0,0,1,4,29,40,0,0,0,0,0
1,12,2,3,0,0,41,0,0,128,114000,63,1,0,0,1,0
1,13,0,3,0,0,26,0,0,209,34000,250,1,0,0,0,0
1,7,2,6,0,0,46,0,0,137,146,238,1,0,0,0,0
1,16,0,2,0,0,13,1,0,382,2143,924,1,1,0,0,0
1,10,4,3,0,0,0,0,1,0,104,234,0,0,0,0,0
1,8,0,7,2,0,0,0,0,9,387,328,0,0,0,1,0
0,10,0,3,0,0,0,0,0,0,22,22,0,0,0,0,0
1,10,0,9,0,0,36,0,1,4,43,166,0,0,4,0,0
1,15,0,20,0,0,76,0,0,157,347,400,0,1,2,0,0
1,15,0,16,0,0,30,1,0,540,1043000,230,1,2,0,0,0
1,11,0,13,0,0,44,1,0,1104,1787000,1004,1,1,1,0,0
1,14,1,14,0,0,34,1,0,1399,4540000,667,1,1,0,1,0
1,7,0,7,0,0,0,0,1,39,29,98,0,0,0,0,0
1,48,1,8,1,0,44,1,0,89,2080,1858,1,1,1,0,0
0,13,2,3,0,0,0,0,1,0,5,63,0,0,0,0,0
1,13,0,8,0,0,0,0,0,37,136,225,0,0,0,0,0
1,10,0,2,0,0,1,0,1,10,194,100,0,0,0,0,0
1,7,0,6,0,0,16,0,0,47,113,129,1,0,0,0,0
1,6,1,2,0,0,0,0,0,0,132,124,0,0,0,0,0
0,8,0,3,0,0,0,0,0,5,112,123,0,0,0,0,0
1,10,0,3,0,0,0,0,0,79,154,288,1,0,0,0,0
1,11,2,10,0,0,112,0,0,854,20000,986,1,0,0,1,0
1,11,0,3,0,0,2,0,0,571,868,873,1,1,4,0,0
0,11,0,3,0,0,0,0,1,0,39,57,0,0,0,0,0
1,10,0,3,0,0,12,0,0,305,1204,914,0,0,0,1,0
1,12,0,21,0,0,52,0,0,76,207,204,1,1,0,0,0
1,14,0,11,0,0,20,0,0,154,300,464,0,0,0,0,0
1,10,1,3,0,0,5,0,0,1,90,124,1,0,0,0,0
1,8,4,13,0,0,39,0,0,254,908,783,0,0,0,0,0
1,12,4,3,0,0,0,0,0,7,103,191,0,0,0,0,0
1,11,0,7,0,0,25,0,0,249,214,278,0,0,0,0,0
1,12,4,3,0,0,53,0,0,41,76,83,0,0,0,0,0
1,11,0,11,0,1,0,0,0,0,356,413,0,0,0,0,0
1,15,0,2,0,0,18,0,1,48,49,151,0,2,0,0,0
1,10,4,3,0,0,28,0,0,14,134,203,0,0,0,0,0
1,11,0,4,0,0,8,1,0,18,657,462,1,0,0,0,0
1,11,0,11,0,0,42,1,0,146,16000,209,0,0,0,1,0
1,8,1,2,0,0,0,0,1,13,182,171,0,1,0,0,0
1,7,0,3,0,0,24,1,0,367,497000,438,1,1,0,0,0
1,8,1,11,0,0,0,0,1,259,183,196,0,0,0,0,0
1,12,0,4,0,0,0,0,0,233,1580,272,1,0,0,0,0
1,11,1,11,1,1,0,1,0,226,428,388,1,0,0,0,0
1,19,0,23,0,0,12,0,0,767,630,1023,1,0,0,0,0
1,8,0,13,0,0,80,1,0,1684,36000,62,1,0,0,1,0
1,9,0,7,0,0,49,1,0,330,1479,1586,0,0,0,1,0
1,6,0,2,0,0,10,0,0,1459,7540,511,0,0,0,0,0
1,11,4,3,0,0,0,1,0,529,17000,571,1,1,0,0,0
1,14,0,4,0,0,134,0,0,242,52000,2996,0,0,1,1,0
1,9,0,14,0,0,81,1,0,1223,2474,284,1,1,2,0,0
1,11,0,3,0,0,6,1,0,147,2592,780,1,1,0,1,0
1,6,0,12,0,0,34,0,0,1125,2746,832,1,3,5,0,0
1,9,0,3,0,0,88,0,1,49,85,254,0,0,1,0,0
1,8,0,17,0,0,20,1,0,341,6513,646,1,3,0,1,0
1,14,0,12,0,0,132,1,0,3942,38000,100,1,0,0,1,0
1,12,2,3,0,0,8,1,0,110,265000,106,1,0,0,0,0
1,9,0,14,0,0,0,0,0,26,676,200,0,0,0,0,0
1,11,1,3,0,0,17,0,0,217,163000,143,1,0,1,0,0
1,12,0,16,0,0,20,1,1,362,2941,246,0,1,0,0,0
1,12,0,4,0,0,15,0,0,99,83000,282,1,0,0,0,0
1,12,0,3,0,0,5,0,0,112,20000,245,0,0,0,0,0
1,12,0,3,0,0,98,0,0,404,20000,1494,1,3,0,0,0
1,11,0,3,0,0,0,0,0,247,286,161,0,0,0,0,0
1,10,0,3,0,0,0,1,0,164,246000,328,1,0,0,0,0
0,10,0,3,0,0,0,0,0,0,286,198,0,0,0,0,0
1,11,0,1,0,0,4,0,0,136,634,388,0,0,0,0,0
1,11,0,12,0,0,40,0,0,218,503,321,0,0,0,0,0
1,8,4,3,0,0,55,0,0,751,3268,450,0,0,0,0,0
1,7,1,3,0,0,0,1,0,301,425000,0,1,0,0,0,0
1,12,0,3,0,0,0,0,0,44,43000,90,0,0,0,0,0
1,14,0,17,0,0,12,0,0,910,5901,933,1,1,0,0,0
1,11,0,15,0,0,12,1,0,1164,26000,265,1,0,0,0,0
1,8,0,13,0,0,15,0,1,205,541,82,0,0,0,0,0
1,11,0,9,0,0,34,0,0,323,358,206,1,0,10,0,0
1,7,1,7,1,1,0,0,1,57,186,103,0,0,0,0,0
1,11,0,3,0,0,10,0,1,177,49,36,0,0,0,0,0
1,12,3,3,0,0,0,0,0,91,18000,317,0,0,0,1,0
1,7,0,12,0,0,0,1,0,3181,9280000,310,0,0,0,0,0
1,9,0,9,0,0,0,0,0,335,187000,128,0,0,0,0,0
1,6,0,17,0,0,33,0,0,166,42000,525,1,1,0,0,0
1,5,0,10,0,0,35,1,0,1111,18000,13,1,1,0,1,0
1,10,0,3,0,0,58,0,0,1199,7181,652,0,0,0,0,0
1,13,0,4,0,0,9,0,1,92,109,173,0,0,0,0,0
1,17,0,3,0,0,13,0,1,3,364,550,0,0,0,0,0
1,13,0,15,0,0,51,1,0,828,57000,362,1,0,3,1,0
1,8,0,13,0,0,0,1,0,736,1007,443,1,0,3,0,0
1,15,3,3,0,0,0,1,0,271,129,241,0,0,0,0,0
1,7,0,13,0,0,77,0,0,1531,715,475,0,0,0,0,0
1,9,0,3,0,0,0,0,0,74,1342,467,0,0,0,0,0
1,10,0,4,0,0,0,0,1,74,805,209,0,0,0,0,0
1,7,0,3,0,0,0,0,1,2,573,145,0,0,0,0,0
1,12,0,15,0,0,155,0,0,749,1138,1503,1,0,8,1,0
1,10,0,3,0,0,43,0,0,552,17000,1536,1,0,0,0,0
1,6,3,8,0,0,53,0,1,13,168,212,0,1,0,0,0
1,9,0,9,0,0,83,1,1,679,3657,986,0,2,0,0,0
1,10,0,19,0,0,138,1,0,49,841,978,0,1,0,0,0
1,16,10,16,10,1,8,0,1,106,87,146,0,0,0,0,0
1,7,4,3,0,0,0,0,0,20,144,118,0,0,0,0,0
1,13,0,12,0,0,81,0,1,846,1470,800,0,2,0,0,0
1,7,0,3,0,0,0,0,0,113,4098,198,0,0,0,0,0
1,7,0,3,0,0,13,1,0,185,5640,337,1,0,0,0,0
1,9,0,7,0,0,31,0,0,587,755,704,1,1,0,0,0
1,8,0,5,0,0,6,0,0,124,216,240,0,0,0,0,0
1,12,3,16,0,0,13,1,0,567,5176,178,1,0,0,0,0
1,8,0,8,0,1,45,0,0,299,3302,602,1,0,0,0,0
1,10,4,3,0,0,0,0,0,157,1027,1932,1,0,0,0,0
0,9,0,3,0,0,0,0,1,28,179,173,0,0,0,0,0
1,10,0,3,0,0,5,0,0,122,23000,133,1,1,0,0,0
1,8,0,5,0,0,2,0,0,53,621,323,1,0,0,0,0
1,9,0,12,0,0,133,0,0,111,10000,864,1,0,0,0,0
1,10,1,3,0,0,12,0,0,9,311,93,1,0,0,0,0
1,10,4,3,0,0,0,0,0,113,399,383,0,0,0,0,0
1,10,0,10,0,0,19,0,0,121,1303,1378,0,0,0,0,0
1,14,0,6,0,0,53,0,0,367,629,362,1,0,0,0,0
1,8,0,4,0,0,84,0,1,1380,762,596,0,1,0,0,0
1,8,2,4,0,0,1,0,0,111,478,358,0,0,0,0,0
1,10,0,14,0,0,37,0,1,730,380,841,0,0,0,0,0
1,10,2,13,0,0,3,0,0,303,635,258,0,0,0,0,0
1,10,0,18,0,0,2,0,0,238,354,593,0,0,0,0,0
1,9,0,5,0,0,24,0,1,143,306,221,0,0,0,0,0
1,14,0,7,0,0,8,1,0,1167,10000,1158,1,1,0,1,0
1,6,0,5,0,0,22,0,0,1074,5625,482,1,0,0,0,0
1,12,0,3,0,0,13,0,0,21,1061,211,0,0,0,0,0
1,7,0,5,0,0,2,0,0,11,64,29,0,0,0,0,0
1,7,0,20,0,0,26,1,0,485,50000,446,1,0,0,0,0
1,8,0,2,0,0,102,0,0,996,673,607,1,1,0,0,0
1,12,0,5,0,0,58,0,1,288,641,399,0,1,0,0,0
1,5,2,3,0,0,9,0,0,121,163,144,0,0,0,0,0
1,7,3,11,0,0,21,0,0,1555,2472,930,1,0,0,0,0
1,11,0,12,0,0,111,0,0,806,1573,842,1,0,0,0,0
1,8,4,6,0,0,140,0,0,415,456,395,1,0,0,0,0
1,11,0,11,0,1,61,0,1,45,276,268,0,0,0,0,0
1,9,0,7,0,0,24,0,1,40,243,290,0,1,0,0,0
1,10,0,11,0,0,122,1,0,687,3619,1246,1,1,0,0,0
1,11,0,3,0,0,21,0,0,96,166,195,0,0,2,1,0
1,9,6,3,0,0,0,0,0,389,240,262,0,0,1,0,0
1,8,1,4,0,0,0,0,0,74,261,160,1,0,0,0,0
1,8,0,8,0,1,87,0,0,1594,90000,325,1,0,0,1,0
1,8,0,2,0,0,0,0,0,15,299,241,0,0,0,0,0
1,12,0,10,0,0,0,0,1,165,97,295,0,0,0,0,0
1,7,0,9,0,0,24,0,0,257,346,383,1,0,0,0,0
1,9,0,3,0,0,0,0,1,30,169,211,0,0,0,0,0
1,11,0,2,0,0,0,0,1,0,87,113,0,0,0,0,0
1,7,0,3,0,0,12,0,0,8,743,376,1,0,0,0,0
1,8,0,3,0,0,0,0,1,0,139,154,0,0,0,0,0
1,9,3,2,0,0,0,0,0,68,244,192,1,0,0,1,0
1,14,0,22,0,0,104,1,0,73,518,324,1,0,0,1,0
1,13,0,5,0,0,119,0,0,122,1993,1267,1,2,0,1,0
1,13,0,8,0,0,0,1,0,1958,2602,1,1,0,0,0,0
1,7,0,14,0,0,54,1,0,465,38000,1139,1,0,0,1,0
1,14,0,2,0,0,7,0,0,229,1067,768,1,0,0,0,0
1,11,0,11,0,1,0,1,1,102,25,25,0,0,0,0,0
1,10,0,3,0,0,0,0,0,0,155,80,0,0,0,0,0
1,7,0,5,0,0,0,0,0,750,256000,290,1,0,0,1,0
1,6,0,1,0,0,0,0,1,4,301,488,0,0,0,0,0
0,7,0,3,0,0,0,0,1,12,218,213,0,0,0,0,0
1,8,1,3,0,0,0,0,0,63,113,59,1,0,0,0,0
1,9,0,3,0,0,0,0,1,0,236,244,0,0,0,0,0
1,7,0,3,0,0,0,0,1,0,56,59,0,0,0,0,0
1,12,3,3,0,0,0,0,0,1,116,110,0,0,0,0,0
1,9,0,3,0,0,7,0,0,0,118,122,1,0,0,0,0
1,7,0,2,0,0,0,0,1,35,297,310,0,0,0,0,0
1,8,1,7,0,0,23,0,1,40,107,194,0,1,0,0,0
1,8,2,2,0,0,0,0,1,0,93,63,0,0,0,0,0
1,9,0,3,0,0,5,0,1,2,145,236,0,0,0,0,0
1,6,0,3,0,0,0,0,1,27,133,126,0,0,0,0,0
1,9,4,3,0,0,0,0,0,33,100,102,1,0,0,0,0
1,8,0,30,0,0,0,0,0,4,207,212,1,0,0,0,0
1,7,1,8,0,0,0,0,0,140,261,261,1,0,0,1,0
1,13,0,7,0,0,68,0,0,254,981,731,1,0,0,1,0
1,7,0,3,0,0,2,0,0,5,301,207,1,2,0,0,0
1,9,0,4,0,0,9,0,0,103,534,231,1,0,1,0,0
1,13,0,6,0,0,0,0,1,11,219,192,0,0,0,0,0
1,8,0,3,0,0,61,0,0,16,290,232,0,0,0,1,0
1,15,0,3,0,0,1,0,1,0,120,125,0,0,0,0,0
0,23,4,2,0,0,17,1,0,11,123,99,0,0,0,0,0
0,8,1,8,1,1,0,0,1,6,12,28,0,0,0,0,0
1,8,0,3,0,0,0,0,0,27,222,154,0,0,0,0,0
1,9,2,3,0,0,0,0,0,12,119,109,1,0,0,0,0
1,9,0,9,0,1,2,0,1,166,149,448,0,0,0,0,0
1,9,0,3,0,0,48,1,1,125,373,541,0,1,0,0,0
1,10,4,3,0,0,0,0,0,0,240,199,1,0,0,0,0
1,10,1,3,3,0,0,0,0,127,375,409,1,0,0,0,0
1,7,0,3,0,0,0,0,1,1,95,102,0,0,0,0,0
1,11,0,11,0,0,83,1,0,144,737000,4010,0,0,0,1,0
1,8,0,9,0,0,18,1,0,1130,360000,462,1,0,0,1,0
0,8,0,10,0,0,0,0,1,0,27,36,0,0,0,0,0
1,9,0,3,0,0,0,0,0,4,369,474,0,0,0,0,0
1,11,0,11,0,1,0,0,1,0,136,129,0,0,0,0,0
1,12,2,3,0,0,18,0,0,9,156,142,1,0,0,0,0
1,9,1,9,1,1,0,0,0,0,145,120,1,0,0,0,0
1,7,0,7,0,1,0,0,1,12,19,19,0,0,0,0,0
1,9,0,11,0,0,15,0,1,284,449,624,0,0,0,0,0
1,7,0,3,0,0,77,0,0,333,5980,5897,1,0,0,0,0
1,6,1,3,0,0,0,0,1,20,860,437,0,0,0,0,0
1,8,0,3,0,0,0,0,1,3,70,99,0,0,0,0,0
1,7,4,3,0,0,0,0,0,6,318,77,0,0,0,0,0
1,9,0,9,0,1,1,0,0,57,612,184,1,1,0,0,0
1,8,0,8,0,1,0,0,1,0,724,290,0,0,0,0,0
1,7,3,7,3,1,44,0,0,27,291,320,1,0,0,0,0
0,6,0,6,0,1,0,0,1,15,82,80,0,0,0,0,0
1,6,1,2,0,0,0,0,1,5,144,91,0,0,0,0,0
1,6,0,3,0,0,0,0,0,54,221,123,1,0,0,0,0
1,8,1,3,0,0,1,0,0,34,797,152,0,1,0,0,0
1,11,4,11,4,1,2,0,0,17,99,64,1,0,0,0,0
1,8,0,8,0,1,0,0,0,0,15,27,0,0,0,0,0
1,10,0,3,0,0,6,0,0,28,2232,76,1,1,0,0,0
1,10,0,3,0,0,0,0,0,0,54,50,0,0,0,0,0
1,7,0,2,0,0,0,0,0,17,413,251,0,0,0,0,0
1,8,0,8,0,1,4,0,0,0,43,34,0,0,0,0,0
0,7,3,3,0,0,0,0,0,0,615,271,0,0,0,0,0
1,6,0,8,0,0,21,0,1,35,240,402,0,1,0,0,0
1,10,0,3,0,0,124,0,0,22,192,157,1,1,0,0,0
1,10,0,3,0,0,0,0,0,3,210,150,1,0,0,0,0
1,7,0,3,0,0,0,0,0,0,98,219,0,0,0,0,0
1,6,0,2,0,0,1,0,1,11,455,172,0,0,0,0,0
1,8,0,2,0,0,0,0,1,5,139,203,0,1,0,0,0
0,9,3,5,0,0,8,0,1,132,423,419,0,0,0,0,0
1,11,0,6,0,0,31,0,0,23,581,240,0,0,0,0,0
0,9,0,9,0,1,0,0,0,7,438,252,0,0,0,0,0
0,8,0,8,0,1,0,0,1,0,31,42,0,0,0,0,0
1,6,0,3,0,0,0,0,1,0,106,71,0,0,0,0,0
0,10,0,3,0,0,0,0,0,11,1492,436,0,1,0,0,0
1,8,0,3,0,0,0,1,0,0,109,97,0,0,0,0,0
1,13,0,3,0,0,0,0,0,34,491,182,0,0,0,0,0
1,9,0,9,0,1,0,0,0,0,254,127,0,0,0,0,0
1,9,0,3,0,0,0,0,0,3,212,205,0,0,0,0,0
1,9,0,1,0,0,3,0,0,6,155,144,1,0,0,0,0
1,9,0,5,0,0,0,1,0,114,916,770,1,0,0,0,0
1,7,0,2,0,0,0,0,0,11,265,455,1,1,0,0,0
1,8,0,3,0,0,0,0,0,3,224,242,0,0,0,0,0
1,6,2,3,0,0,0,0,0,0,50,39,0,0,0,0,0
1,13,0,3,0,0,0,0,0,0,241,208,0,0,0,1,0
1,10,1,3,0,0,10,0,0,7,112,91,0,0,0,0,0
1,8,0,3,0,0,0,0,0,3,156,104,0,0,0,0,0
1,9,0,3,0,0,0,0,0,118,1010,270,0,1,0,0,0
0,8,0,8,0,0,7,0,0,0,115,96,1,0,0,0,0
1,7,0,7,0,1,0,0,1,0,104,106,0,0,0,0,0
1,7,0,2,0,0,0,0,1,1,187,140,0,0,0,0,0
1,6,1,3,0,0,0,0,0,21,357,286,1,0,0,0,0
0,11,0,3,0,0,4,0,0,5,339,289,0,0,0,0,0
0,14,0,3,0,0,0,0,0,0,69,61,0,0,0,0,0
1,9,0,1,0,0,0,1,0,418,982,436,1,0,0,1,0
1,6,0,11,0,0,0,0,0,19,1286,142,1,1,0,0,0
1,9,1,3,0,0,2,0,0,22,1047,388,0,0,0,1,0
1,8,5,3,0,0,0,0,0,49,536,238,1,0,0,0,0
1,10,0,3,0,0,0,0,1,6,169,206,0,0,0,0,0
1,6,2,3,0,0,36,0,1,5,484,537,0,0,0,0,0
1,6,0,11,0,0,0,0,0,33,118,179,0,0,0,0,0
1,8,0,8,0,0,4,0,0,0,43,34,0,0,0,0,0
1,10,0,3,0,0,0,0,0,0,54,50,0,0,0,0,0
0,6,1,6,1,1,0,0,0,3,710,236,0,1,0,0,0
1,7,1,12,0,0,1,0,0,12,134,115,0,1,0,0,0
0,6,0,6,0,1,0,0,1,0,30,50,0,0,0,0,0
1,9,1,9,1,1,0,0,0,0,73,73,0,1,0,0,0
1,24,0,24,0,1,0,0,0,32,149,88,0,0,0,1,0
1,7,1,3,0,0,1,0,1,9,217,215,0,0,0,0,0
1,12,0,12,0,1,2,0,0,129,433,176,1,0,0,0,0
1,6,0,3,0,0,5,0,1,30,144,197,0,0,0,0,0
1,10,0,3,0,0,0,0,1,0,142,80,0,0,0,0,0
1,8,0,2,0,0,10,0,1,0,60,70,0,0,0,0,0
1,9,0,3,0,0,0,0,0,16,261,155,1,0,0,0,0
1,13,1,2,0,0,0,0,1,6,197,99,0,0,0,0,0
1,10,4,10,4,1,2,0,0,82,264,295,1,0,0,0,0
1,13,1,13,1,1,0,0,1,10,166,138,0,0,0,0,0
1,10,0,2,0,0,9,0,0,54,446,289,1,1,0,0,0
1,10,0,2,0,0,0,0,1,1,93,88,0,0,0,0,0
0,10,0,2,0,0,0,0,0,0,274,232,0,0,0,0,0
1,9,0,3,0,0,2,0,0,1,131,97,1,0,0,0,0
1,8,1,3,0,0,1,0,0,0,171,247,0,1,0,0,0
1,8,1,3,0,0,0,0,0,16,315,199,0,0,0,0,0
1,14,0,14,0,1,2,0,0,26,299,151,1,0,0,0,0
1,6,3,3,0,0,0,0,0,24,295,194,0,0,0,0,0
0,7,3,3,0,0,0,0,1,4,143,138,0,0,0,0,0
1,13,0,3,0,0,0,0,0,223,737,605,1,0,0,0,0
1,7,0,7,2,0,74,0,0,2,979,408,1,0,0,0,0
1,9,0,6,0,0,12,0,0,75,1811,383,1,2,0,0,0
1,9,0,4,0,0,0,0,1,135,582,57,0,0,0,0,0
0,8,1,3,0,0,1,0,1,0,71,177,0,0,0,0,0
1,8,0,2,0,0,0,0,0,7,189,102,0,0,0,0,0
1,6,1,2,0,0,0,0,0,0,110,106,0,0,0,0,0
0,8,6,8,6,1,0,0,0,7,382,254,0,0,0,0,0
0,15,4,3,0,0,0,0,0,0,53,87,0,0,0,0,0
0,8,5,3,0,0,0,0,0,8,106,160,0,0,0,0,0
0,14,0,3,0,0,0,0,0,3,68,102,0,0,0,0,0
1,8,0,4,0,0,0,0,0,66,383,246,1,1,0,0,0
1,8,0,3,0,0,1,0,0,9,304,161,0,1,0,1,0
0,11,0,3,0,0,0,0,0,0,29,88,0,0,0,0,0
1,10,0,3,0,0,0,0,0,11,213,197,1,0,0,0,0
1,8,4,3,0,0,29,0,1,38,348,206,0,1,6,0,0
1,8,2,2,0,0,1,0,1,4,138,127,0,0,0,0,0
1,6,4,3,0,0,0,0,0,1,197,167,0,0,0,1,0
1,6,1,2,0,0,0,0,0,2,216,200,1,0,0,0,0
1,6,0,3,0,0,0,0,0,12,531,315,1,0,0,0,0
1,10,0,3,0,0,66,0,1,772,931,900,0,0,0,0,0
1,10,0,3,0,0,0,0,1,2,248,397,0,0,0,0,0
0,9,0,3,0,0,0,0,1,0,234,229,0,0,0,0,0
0,8,1,3,0,0,1,0,0,2,154,131,0,0,0,0,0
1,9,0,8,0,0,0,0,0,14,94,90,1,0,0,0,0
1,10,0,10,0,1,39,0,1,273,150,147,0,0,0,0,0
1,20,0,23,0,0,80,0,0,219,973,717,1,0,6,1,0
1,12,0,4,0,0,12,0,0,130,965,552,1,0,0,1,0
0,7,0,7,0,1,0,0,0,14,408,293,0,0,0,0,0
1,11,0,3,0,0,0,0,0,37,653,373,1,0,0,0,0
1,6,1,6,1,1,1,0,0,25,686,299,1,1,0,0,0
1,11,0,3,0,0,0,0,0,0,137,186,0,0,0,0,0
1,8,0,3,0,0,0,0,0,5,131,159,0,0,0,0,0
1,10,0,8,2,0,0,0,0,9,380,121,1,0,0,0,0
